"DateTime","Team Fortress 2","Dota 2","Counter-Strike: Global Offensive","Rust","Grand Theft Auto V","Sid Meier's Civilization VI","ARK: Survival Evolved","PUBG: BATTLEGROUNDS","Cyberpunk 2077","Apex Legends"
"2012-04-06 00:00:00",60930,37997,,,,,,,,
"2012-04-07 00:00:00",56416,37414,,,,,,,,
"2012-04-08 00:00:00",53234,35948,,,,,,,,
"2012-04-09 00:00:00",47961,34111,,,,,,,,
"2012-04-10 00:00:00",46011,34086,,,,,,,,
"2012-04-11 00:00:00",51358,36582,,,,,,,,
"2012-04-12 00:00:00",54810,38184,,,,,,,,
"2012-04-13 00:00:00",66640,47205,1895,,,,,,,
"2012-04-14 00:00:00",61720,44638,1899,,,,,,,
"2012-04-15 00:00:00",50605,42522,1472,,,,,,,
"2012-04-16 00:00:00",44284,38866,1122,,,,,,,
"2012-04-17 00:00:00",42491,40906,903,,,,,,,
"2012-04-18 00:00:00",46907,44056,896,,,,,,,
"2012-04-19 00:00:00",51685,50109,793,,,,,,,
"2012-04-20 00:00:00",61206,53426,1027,,,,,,,
"2012-04-21 00:00:00",60474,53303,1135,,,,,,,
"2012-04-22 00:00:00",48634,48604,876,,,,,,,
"2012-04-23 00:00:00",44793,47750,742,,,,,,,
"2012-04-24 00:00:00",44410,45989,654,,,,,,,
"2012-04-25 00:00:00",48497,43659,620,,,,,,,
"2012-04-26 00:00:00",48497,47117,574,,,,,,,
"2012-04-27 00:00:00",59791,50368,1058,,,,,,,
"2012-04-28 00:00:00",59436,50846,1036,,,,,,,
"2012-04-29 00:00:00",52383,47405,927,,,,,,,
"2012-04-30 00:00:00",46178,48329,739,,,,,,,
"2012-05-01 00:00:00",43342,44391,657,,,,,,,
"2012-05-02 00:00:00",48677,43930,596,,,,,,,
"2012-05-03 00:00:00",52667,49005,586,,,,,,,
"2012-05-04 00:00:00",62531,53039,720,,,,,,,
"2012-05-05 00:00:00",61104,51878,716,,,,,,,
"2012-05-06 00:00:00",50764,49171,691,,,,,,,
"2012-05-07 00:00:00",43735,46270,562,,,,,,,
"2012-05-08 00:00:00",42059,44412,488,,,,,,,
"2012-05-09 00:00:00",46971,44074,450,,,,,,,
"2012-05-10 00:00:00",50499,47828,465,,,,,,,
"2012-05-11 00:00:00",59498,51321,1764,,,,,,,
"2012-05-12 00:00:00",57388,49382,1498,,,,,,,
"2012-05-13 00:00:00",46965,46077,1234,,,,,,,
"2012-05-14 00:00:00",42054,39273,950,,,,,,,
"2012-05-15 00:00:00",42082,35758,749,,,,,,,
"2012-05-16 00:00:00",46176,37289,663,,,,,,,
"2012-05-17 00:00:00",49836,39921,665,,,,,,,
"2012-05-18 00:00:00",56773,40719,1829,,,,,,,
"2012-05-19 00:00:00",56382,43504,1845,,,,,,,
"2012-05-20 00:00:00",45165,37125,1389,,,,,,,
"2012-05-21 00:00:00",41491,37744,2097,,,,,,,
"2012-05-22 00:00:00",41641,37725,1985,,,,,,,
"2012-05-23 00:00:00",46456,38456,1800,,,,,,,
"2012-05-24 00:00:00",50667,41958,1457,,,,,,,
"2012-05-25 00:00:00",54660,43822,1444,,,,,,,
"2012-05-26 00:00:00",53844,43950,1310,,,,,,,
"2012-05-27 00:00:00",52074,41905,1254,,,,,,,
"2012-05-28 00:00:00",45274,42415,1158,,,,,,,
"2012-05-29 00:00:00",44835,42576,1104,,,,,,,
"2012-05-30 00:00:00",50609,41547,1083,,,,,,,
"2012-05-31 00:00:00",52786,54098,968,,,,,,,
"2012-06-01 00:00:00",57193,55519,2919,,,,,,,
"2012-06-02 00:00:00",57598,57901,2732,,,,,,,
"2012-06-03 00:00:00",47480,52426,2329,,,,,,,
"2012-06-04 00:00:00",48165,51161,1987,,,,,,,
"2012-06-05 00:00:00",49031,53217,1736,,,,,,,
"2012-06-06 00:00:00",55193,52856,1619,,,,,,,
"2012-06-07 00:00:00",55884,51574,1549,,,,,,,
"2012-06-08 00:00:00",57845,54040,1381,,,,,,,
"2012-06-09 00:00:00",57857,54436,1342,,,,,,,
"2012-06-10 00:00:00",51451,50965,1282,,,,,,,
"2012-06-11 00:00:00",50407,57093,1302,,,,,,,
"2012-06-12 00:00:00",49983,52085,1219,,,,,,,
"2012-06-13 00:00:00",55327,52847,1289,,,,,,,
"2012-06-14 00:00:00",55407,52847,1147,,,,,,,
"2012-06-15 00:00:00",56364,55173,1173,,,,,,,
"2012-06-16 00:00:00",56985,54638,1194,,,,,,,
"2012-06-17 00:00:00",54248,50802,1129,,,,,,,
"2012-06-18 00:00:00",53431,53139,1096,,,,,,,
"2012-06-19 00:00:00",57600,53443,1078,,,,,,,
"2012-06-20 00:00:00",62107,52659,1228,,,,,,,
"2012-06-21 00:00:00",60426,54787,1169,,,,,,,
"2012-06-22 00:00:00",59150,58113,1359,,,,,,,
"2012-06-23 00:00:00",60958,59926,2167,,,,,,,
"2012-06-24 00:00:00",62670,56954,1440,,,,,,,
"2012-06-25 00:00:00",61884,56683,1392,,,,,,,
"2012-06-26 00:00:00",64679,57238,1232,,,,,,,
"2012-06-27 00:00:00",92867,57286,937,,,,,,,
"2012-06-28 00:00:00",88664,60217,1010,,,,,,,
"2012-06-29 00:00:00",86467,62084,1123,,,,,,,
"2012-06-30 00:00:00",76876,65425,1194,,,,,,,
"2012-07-01 00:00:00",75674,75041,1642,,,,,,,
"2012-07-02 00:00:00",72244,60228,1140,,,,,,,
"2012-07-03 00:00:00",69579,59497,1117,,,,,,,
"2012-07-04 00:00:00",76372,60026,1032,,,,,,,
"2012-07-05 00:00:00",73498,62443,992,,,,,,,
"2012-07-06 00:00:00",70688,63809,1870,,,,,,,
"2012-07-07 00:00:00",69187,64205,1883,,,,,,,
"2012-07-08 00:00:00",67190,63422,1883,,,,,,,
"2012-07-09 00:00:00",64857,60932,1674,,,,,,,
"2012-07-10 00:00:00",62336,59984,1501,,,,,,,
"2012-07-11 00:00:00",66618,62252,1437,,,,,,,
"2012-07-12 00:00:00",62369,63871,1972,,,,,,,
"2012-07-13 00:00:00",59935,67993,1969,,,,,,,
"2012-07-14 00:00:00",59920,71015,1882,,,,,,,
"2012-07-15 00:00:00",59445,67098,1804,,,,,,,
"2012-07-16 00:00:00",57291,68630,1666,,,,,,,
"2012-07-17 00:00:00",56462,66545,1623,,,,,,,
"2012-07-18 00:00:00",62162,67216,1543,,,,,,,
"2012-07-19 00:00:00",59326,66061,1504,,,,,,,
"2012-07-20 00:00:00",57770,70753,1395,,,,,,,
"2012-07-21 00:00:00",57934,72372,1528,,,,,,,
"2012-07-22 00:00:00",58234,69750,1451,,,,,,,
"2012-07-23 00:00:00",57383,68914,1328,,,,,,,
"2012-07-24 00:00:00",56535,66929,1315,,,,,,,
"2012-07-25 00:00:00",62643,67416,1238,,,,,,,
"2012-07-26 00:00:00",60363,73650,1155,,,,,,,
"2012-07-27 00:00:00",59802,74310,1248,,,,,,,
"2012-07-28 00:00:00",61881,75355,1473,,,,,,,
"2012-07-29 00:00:00",61448,72723,1493,,,,,,,
"2012-07-30 00:00:00",61015,72386,1451,,,,,,,
"2012-07-31 00:00:00",58499,69243,1284,,,,,,,
"2012-08-01 00:00:00",117917,108689,52261,,,,,,,
"2012-08-02 00:00:00",64206,72073,1156,,,,,,,
"2012-08-03 00:00:00",63261,74376,1209,,,,,,,
"2012-08-04 00:00:00",64733,76025,1316,,,,,,,
"2012-08-05 00:00:00",62412,72061,1275,,,,,,,
"2012-08-06 00:00:00",60789,71082,1483,,,,,,,
"2012-08-07 00:00:00",59219,71463,1585,,,,,,,
"2012-08-08 00:00:00",65337,70657,1685,,,,,,,
"2012-08-09 00:00:00",63533,70398,1581,,,,,,,
"2012-08-10 00:00:00",63604,75505,2448,,,,,,,
"2012-08-11 00:00:00",64551,75726,2599,,,,,,,
"2012-08-12 00:00:00",62045,71559,2562,,,,,,,
"2012-08-13 00:00:00",65434,70019,2766,,,,,,,
"2012-08-14 00:00:00",68973,69520,32396,,,,,,,
"2012-08-15 00:00:00",120436,69927,31446,,,,,,,
"2012-08-16 00:00:00",114686,70338,28953,,,,,,,
"2012-08-17 00:00:00",111922,73551,26875,,,,,,,
"2012-08-18 00:00:00",110919,78599,31597,,,,,,,
"2012-08-19 00:00:00",106091,74711,31284,,,,,,,
"2012-08-20 00:00:00",90218,69926,52596,,,,,,,
"2012-08-21 00:00:00",82061,71310,49418,,,,,,,
"2012-08-22 00:00:00",85065,73540,45563,,,,,,,
"2012-08-23 00:00:00",86853,73043,41807,,,,,,,
"2012-08-24 00:00:00",93013,73583,40608,,,,,,,
"2012-08-25 00:00:00",95875,108472,42936,,,,,,,
"2012-08-26 00:00:00",88511,105839,40621,,,,,,,
"2012-08-27 00:00:00",75576,105167,37754,,,,,,,
"2012-08-28 00:00:00",71535,80479,35634,,,,,,,
"2012-08-29 00:00:00",76015,77752,33207,,,,,,,
"2012-08-30 00:00:00",77108,111804,31832,,,,,,,
"2012-08-31 00:00:00",89004,108557,31747,,,,,,,
"2012-09-01 00:00:00",90232,118901,36057,,,,,,,
"2012-09-02 00:00:00",82931,118479,36870,,,,,,,
"2012-09-03 00:00:00",70075,83298,33922,,,,,,,
"2012-09-04 00:00:00",58584,80584,29302,,,,,,,
"2012-09-05 00:00:00",62006,81657,28446,,,,,,,
"2012-09-06 00:00:00",56914,70409,26028,,,,,,,
"2012-09-07 00:00:00",56914,70409,16992,,,,,,,
"2012-09-08 00:00:00",56914,70409,16992,,,,,,,
"2012-09-09 00:00:00",59069,80110,29223,,,,,,,
"2012-09-10 00:00:00",57074,80574,26599,,,,,,,
"2012-09-11 00:00:00",56083,80452,26739,,,,,,,
"2012-09-12 00:00:00",62673,81733,25895,,,,,,,
"2012-09-13 00:00:00",71348,81592,25290,,,,,,,
"2012-09-14 00:00:00",87168,90409,24962,,,,,,,
"2012-09-15 00:00:00",84192,91719,28447,,,,,,,
"2012-09-16 00:00:00",70694,79965,26686,,,,,,,
"2012-09-17 00:00:00",56598,82755,23856,,,,,,,
"2012-09-18 00:00:00",53744,79405,21597,,,,,,,
"2012-09-19 00:00:00",58037,81340,22118,,,,,,,
"2012-09-20 00:00:00",64692,84664,20544,,,,,,,
"2012-09-21 00:00:00",79308,97697,21263,,,,,,,
"2012-09-22 00:00:00",76003,97784,24475,,,,,,,
"2012-09-23 00:00:00",62108,87176,23329,,,,,,,
"2012-09-24 00:00:00",47990,81954,20387,,,,,,,
"2012-09-25 00:00:00",53728,84298,20354,,,,,,,
"2012-09-26 00:00:00",55837,83483,19894,,,,,,,
"2012-09-27 00:00:00",60540,88965,18732,,,,,,,
"2012-09-28 00:00:00",78750,99129,18543,,,,,,,
"2012-09-29 00:00:00",75590,102129,21247,,,,,,,
"2012-09-30 00:00:00",61531,89750,20273,,,,,,,
"2012-10-01 00:00:00",106853,171860,20850,,,,,,,
"2012-10-02 00:00:00",50454,89614,18337,,,,,,,
"2012-10-03 00:00:00",55539,97314,18350,,,,,,,
"2012-10-04 00:00:00",64513,110976,18564,,,,,,,
"2012-10-05 00:00:00",78075,116386,18464,,,,,,,
"2012-10-06 00:00:00",74258,112941,19848,,,,,,,
"2012-10-07 00:00:00",60825,106831,20740,,,,,,,
"2012-10-08 00:00:00",50502,101962,18861,,,,,,,
"2012-10-09 00:00:00",49138,99846,17936,,,,,,,
"2012-10-10 00:00:00",55654,100426,17658,,,,,,,
"2012-10-11 00:00:00",63568,105059,16103,,,,,,,
"2012-10-12 00:00:00",77429,112481,17560,,,,,,,
"2012-10-13 00:00:00",74182,110661,20134,,,,,,,
"2012-10-14 00:00:00",63047,99318,18887,,,,,,,
"2012-10-15 00:00:00",49123,99647,17456,,,,,,,
"2012-10-16 00:00:00",49117,96812,17615,,,,,,,
"2012-10-17 00:00:00",54155,97340,16026,,,,,,,
"2012-10-18 00:00:00",54155,97340,14962,,,,,,,
"2012-10-19 00:00:00",54155,97340,14962,,,,,,,
"2012-10-20 00:00:00",71926,127958,18497,,,,,,,
"2012-10-21 00:00:00",61134,121831,17996,,,,,,,
"2012-10-22 00:00:00",53315,134845,20850,,,,,,,
"2012-10-23 00:00:00",47146,121309,19681,,,,,,,
"2012-10-24 00:00:00",51291,131905,16201,,,,,,,
"2012-10-25 00:00:00",58770,133295,15101,,,,,,,
"2012-10-26 00:00:00",106861,145041,15726,,,,,,,
"2012-10-27 00:00:00",103537,147013,17922,,,,,,,
"2012-10-28 00:00:00",94851,133301,17605,,,,,,,
"2012-10-29 00:00:00",68806,133498,16441,,,,,,,
"2012-10-30 00:00:00",65585,171931,16271,,,,,,,
"2012-10-31 00:00:00",67128,166805,21291,,,,,,,
"2012-11-01 00:00:00",80988,169631,50533,,,,,,,
"2012-11-02 00:00:00",80851,158228,48271,,,,,,,
"2012-11-03 00:00:00",80029,154925,50533,,,,,,,
"2012-11-04 00:00:00",71033,142382,46933,,,,,,,
"2012-11-05 00:00:00",55038,135504,25474,,,,,,,
"2012-11-06 00:00:00",50264,138398,21163,,,,,,,
"2012-11-07 00:00:00",57112,140618,21219,,,,,,,
"2012-11-08 00:00:00",57776,146990,21111,,,,,,,
"2012-11-09 00:00:00",71233,163993,20632,,,,,,,
"2012-11-10 00:00:00",70404,164331,22880,,,,,,,
"2012-11-11 00:00:00",61064,149020,22968,,,,,,,
"2012-11-12 00:00:00",50344,140023,21888,,,,,,,
"2012-11-13 00:00:00",43139,138005,19577,,,,,,,
"2012-11-14 00:00:00",48419,141691,18505,,,,,,,
"2012-11-15 00:00:00",53423,148705,18543,,,,,,,
"2012-11-16 00:00:00",67952,159020,18418,,,,,,,
"2012-11-17 00:00:00",66968,156169,20597,,,,,,,
"2012-11-18 00:00:00",57528,137382,20396,,,,,,,
"2012-11-19 00:00:00",46954,137902,20234,,,,,,,
"2012-11-20 00:00:00",51023,139073,18273,,,,,,,
"2012-11-21 00:00:00",56801,147056,18847,,,,,,,
"2012-11-22 00:00:00",63197,155884,18933,,,,,,,
"2012-11-23 00:00:00",64260,170248,18997,,,,,,,
"2012-11-24 00:00:00",63242,166166,21512,,,,,,,
"2012-11-25 00:00:00",53968,147390,21431,,,,,,,
"2012-11-26 00:00:00",41553,148120,23465,,,,,,,
"2012-11-27 00:00:00",40644,151154,23465,,,,,,,
"2012-11-28 00:00:00",45394,153963,23597,,,,,,,
"2012-11-29 00:00:00",50301,153010,22501,,,,,,,
"2012-11-30 00:00:00",64823,170847,20615,,,,,,,
"2012-12-01 00:00:00",73695,213521,27553,,,,,,,
"2012-12-02 00:00:00",56027,152503,23130,,,,,,,
"2012-12-03 00:00:00",41709,153770,22426,,,,,,,
"2012-12-04 00:00:00",41044,152190,21727,,,,,,,
"2012-12-05 00:00:00",45274,154020,22137,,,,,,,
"2012-12-06 00:00:00",51918,163280,22319,,,,,,,
"2012-12-07 00:00:00",64482,180544,22826,,,,,,,
"2012-12-08 00:00:00",63527,180298,25803,,,,,,,
"2012-12-09 00:00:00",55925,164689,25358,,,,,,,
"2012-12-10 00:00:00",42748,168620,25377,,,,,,,
"2012-12-11 00:00:00",41095,166710,23761,,,,,,,
"2012-12-12 00:00:00",46126,171101,22429,,,,,,,
"2012-12-13 00:00:00",54982,185975,22092,,,,,,,
"2012-12-14 00:00:00",67343,201442,20909,,,,,,,
"2012-12-15 00:00:00",65646,203484,23713,,,,,,,
"2012-12-16 00:00:00",58248,188619,23469,,,,,,,
"2012-12-17 00:00:00",47318,187555,23170,,,,,,,
"2012-12-18 00:00:00",47298,186837,22656,,,,,,,
"2012-12-19 00:00:00",55043,215557,21486,,,,,,,
"2012-12-20 00:00:00",71554,202605,21147,,,,,,,
"2012-12-21 00:00:00",74214,208194,20912,,,,,,,
"2012-12-22 00:00:00",72965,204246,22622,,,,,,,
"2012-12-23 00:00:00",67587,184129,22859,,,,,,,
"2012-12-24 00:00:00",57138,178981,18249,,,,,,,
"2012-12-25 00:00:00",59008,184889,20428,,,,,,,
"2012-12-26 00:00:00",68640,188263,23400,,,,,,,
"2012-12-27 00:00:00",68895,190168,24745,,,,,,,
"2012-12-28 00:00:00",68490,194478,26396,,,,,,,
"2012-12-29 00:00:00",65219,193507,27994,,,,,,,
"2012-12-30 00:00:00",63644,183476,28208,,,,,,,
"2012-12-31 00:00:00",60909,179569,25071,,,,,,,
"2013-01-01 00:00:00",74300,260989,31359,,,,,,,
"2013-01-02 00:00:00",61999,191548,27365,,,,,,,
"2013-01-03 00:00:00",65980,195662,27971,,,,,,,
"2013-01-04 00:00:00",67198,206468,27057,,,,,,,
"2013-01-05 00:00:00",66972,207823,31275,,,,,,,
"2013-01-06 00:00:00",62578,200878,31343,,,,,,,
"2013-01-07 00:00:00",48382,197441,30480,,,,,,,
"2013-01-08 00:00:00",46112,195051,28874,,,,,,,
"2013-01-09 00:00:00",51748,199860,27372,,,,,,,
"2013-01-10 00:00:00",58083,213862,27760,,,,,,,
"2013-01-11 00:00:00",74968,234693,26010,,,,,,,
"2013-01-12 00:00:00",74317,223423,29060,,,,,,,
"2013-01-13 00:00:00",65138,204455,28927,,,,,,,
"2013-01-14 00:00:00",49775,205046,27930,,,,,,,
"2013-01-15 00:00:00",50100,206108,27010,,,,,,,
"2013-01-16 00:00:00",51103,209216,26002,,,,,,,
"2013-01-17 00:00:00",61927,224598,25946,,,,,,,
"2013-01-18 00:00:00",74230,249092,24670,,,,,,,
"2013-01-19 00:00:00",73842,243759,28609,,,,,,,
"2013-01-20 00:00:00",67896,227237,29421,,,,,,,
"2013-01-21 00:00:00",63332,224170,29341,,,,,,,
"2013-01-22 00:00:00",50250,228490,27271,,,,,,,
"2013-01-23 00:00:00",55657,230012,27272,,,,,,,
"2013-01-24 00:00:00",61288,243819,27283,,,,,,,
"2013-01-25 00:00:00",72999,261921,25976,,,,,,,
"2013-01-26 00:00:00",71806,258661,29566,,,,,,,
"2013-01-27 00:00:00",63939,237414,29562,,,,,,,
"2013-01-28 00:00:00",49370,236552,27828,,,,,,,
"2013-01-29 00:00:00",48952,233726,26654,,,,,,,
"2013-01-30 00:00:00",53465,238047,26292,,,,,,,
"2013-01-31 00:00:00",59183,217567,26210,,,,,,,
"2013-02-01 00:00:00",72893,283870,35238,,,,,,,
"2013-02-02 00:00:00",71248,261182,29588,,,,,,,
"2013-02-03 00:00:00",64396,236051,29340,,,,,,,
"2013-02-04 00:00:00",48707,234582,27967,,,,,,,
"2013-02-05 00:00:00",47966,235657,27481,,,,,,,
"2013-02-06 00:00:00",52974,238126,25874,,,,,,,
"2013-02-07 00:00:00",61316,254630,28358,,,,,,,
"2013-02-08 00:00:00",73221,273953,30390,,,,,,,
"2013-02-09 00:00:00",72104,273967,35597,,,,,,,
"2013-02-10 00:00:00",64544,255378,35045,,,,,,,
"2013-02-11 00:00:00",48740,253257,34252,,,,,,,
"2013-02-12 00:00:00",47508,250883,31613,,,,,,,
"2013-02-13 00:00:00",50988,237422,27439,,,,,,,
"2013-02-14 00:00:00",58787,259980,27935,,,,,,,
"2013-02-15 00:00:00",71313,284234,28986,,,,,,,
"2013-02-16 00:00:00",70529,281180,33189,,,,,,,
"2013-02-17 00:00:00",64770,256970,33110,,,,,,,
"2013-02-18 00:00:00",60191,252643,32053,,,,,,,
"2013-02-19 00:00:00",49264,253259,28067,,,,,,,
"2013-02-20 00:00:00",54679,255376,27828,,,,,,,
"2013-02-21 00:00:00",57914,266857,27767,,,,,,,
"2013-02-22 00:00:00",70555,274436,27851,,,,,,,
"2013-02-23 00:00:00",69764,283477,31712,,,,,,,
"2013-02-24 00:00:00",62917,250751,31543,,,,,,,
"2013-02-25 00:00:00",47526,253759,30443,,,,,,,
"2013-02-26 00:00:00",47533,248683,27140,,,,,,,
"2013-02-27 00:00:00",51250,252186,28512,,,,,,,
"2013-02-28 00:00:00",57324,269649,28767,,,,,,,
"2013-03-01 00:00:00",72799,325598,32166,,,,,,,
"2013-03-02 00:00:00",70214,289711,30889,,,,,,,
"2013-03-03 00:00:00",63328,256668,30876,,,,,,,
"2013-03-04 00:00:00",47029,257875,28744,,,,,,,
"2013-03-05 00:00:00",47083,257117,25903,,,,,,,
"2013-03-06 00:00:00",52249,265725,25812,,,,,,,
"2013-03-07 00:00:00",59779,266333,25131,,,,,,,
"2013-03-08 00:00:00",71673,303068,25565,,,,,,,
"2013-03-09 00:00:00",73902,325897,30029,,,,,,,
"2013-03-10 00:00:00",62468,267082,29917,,,,,,,
"2013-03-11 00:00:00",49946,263995,27834,,,,,,,
"2013-03-12 00:00:00",50652,260335,24446,,,,,,,
"2013-03-13 00:00:00",56250,262759,26247,,,,,,,
"2013-03-14 00:00:00",65612,279310,26156,,,,,,,
"2013-03-15 00:00:00",72966,297313,25555,,,,,,,
"2013-03-16 00:00:00",71374,293090,29444,,,,,,,
"2013-03-17 00:00:00",63545,261736,29023,,,,,,,
"2013-03-18 00:00:00",50265,263445,28466,,,,,,,
"2013-03-19 00:00:00",48631,263566,27964,,,,,,,
"2013-03-20 00:00:00",54280,270405,27635,,,,,,,
"2013-03-21 00:00:00",64709,281979,27453,,,,,,,
"2013-03-22 00:00:00",73340,303083,27805,,,,,,,
"2013-03-23 00:00:00",71503,311078,32372,,,,,,,
"2013-03-24 00:00:00",66501,281143,32414,,,,,,,
"2013-03-25 00:00:00",55621,272025,30489,,,,,,,
"2013-03-26 00:00:00",54147,274017,28046,,,,,,,
"2013-03-27 00:00:00",63281,282141,28144,,,,,,,
"2013-03-28 00:00:00",68616,299627,28468,,,,,,,
"2013-03-29 00:00:00",68110,301486,27440,,,,,,,
"2013-03-30 00:00:00",66262,293265,28343,,,,,,,
"2013-03-31 00:00:00",61094,274605,29407,,,,,,,
"2013-04-01 00:00:00",71706,299667,31966,,,,,,,
"2013-04-02 00:00:00",50667,271429,26055,,,,,,,
"2013-04-03 00:00:00",56754,267248,27938,,,,,,,
"2013-04-04 00:00:00",63324,285748,28890,,,,,,,
"2013-04-05 00:00:00",71846,297580,28687,,,,,,,
"2013-04-06 00:00:00",68538,300414,32163,,,,,,,
"2013-04-07 00:00:00",56769,273058,29464,,,,,,,
"2013-04-08 00:00:00",49094,270882,27843,,,,,,,
"2013-04-09 00:00:00",47242,269293,26959,,,,,,,
"2013-04-10 00:00:00",52834,269683,29239,,,,,,,
"2013-04-11 00:00:00",60730,282225,27137,,,,,,,
"2013-04-12 00:00:00",72437,297510,28237,,,,,,,
"2013-04-13 00:00:00",70070,292130,31604,,,,,,,
"2013-04-14 00:00:00",56712,261387,29982,,,,,,,
"2013-04-15 00:00:00",46853,262444,28795,,,,,,,
"2013-04-16 00:00:00",46504,259406,27768,,,,,,,
"2013-04-17 00:00:00",52973,260680,28493,,,,,,,
"2013-04-18 00:00:00",58779,270114,27078,,,,,,,
"2013-04-19 00:00:00",71375,285389,26886,,,,,,,
"2013-04-20 00:00:00",69315,286189,30920,,,,,,,
"2013-04-21 00:00:00",56564,267804,29952,,,,,,,
"2013-04-22 00:00:00",48130,267223,28106,,,,,,,
"2013-04-23 00:00:00",45898,264998,24738,,,,,,,
"2013-04-24 00:00:00",50896,261898,27216,,,,,,,
"2013-04-25 00:00:00",58753,269414,26661,,,,,,,
"2013-04-26 00:00:00",71193,286214,27160,,,,,,,
"2013-04-27 00:00:00",69576,292781,31433,,,,,,,
"2013-04-28 00:00:00",56425,266221,30521,,,,,,,
"2013-04-29 00:00:00",49926,275774,27756,,,,,,,
"2013-04-30 00:00:00",47041,261609,25652,,,,,,,
"2013-05-01 00:00:00",75126,325815,53379,,,,,,,
"2013-05-02 00:00:00",55355,272184,26397,,,,,,,
"2013-05-03 00:00:00",66808,292144,26495,,,,,,,
"2013-05-04 00:00:00",65689,280686,29255,,,,,,,
"2013-05-05 00:00:00",53978,259738,27964,,,,,,,
"2013-05-06 00:00:00",45884,256628,28146,,,,,,,
"2013-05-07 00:00:00",48130,262217,27001,,,,,,,
"2013-05-08 00:00:00",53300,252705,26336,,,,,,,
"2013-05-09 00:00:00",57332,269240,25718,,,,,,,
"2013-05-10 00:00:00",69806,298705,26579,,,,,,,
"2013-05-11 00:00:00",66198,295032,29611,,,,,,,
"2013-05-12 00:00:00",53199,302958,29199,,,,,,,
"2013-05-13 00:00:00",46495,304621,26626,,,,,,,
"2013-05-14 00:00:00",45945,306467,25655,,,,,,,
"2013-05-15 00:00:00",51805,302926,30732,,,,,,,
"2013-05-16 00:00:00",58185,318890,44688,,,,,,,
"2013-05-17 00:00:00",75054,329977,51786,,,,,,,
"2013-05-18 00:00:00",73362,328713,53381,,,,,,,
"2013-05-19 00:00:00",66035,312562,42315,,,,,,,
"2013-05-20 00:00:00",55154,307248,36850,,,,,,,
"2013-05-21 00:00:00",56119,304716,35039,,,,,,,
"2013-05-22 00:00:00",62581,324498,34418,,,,,,,
"2013-05-23 00:00:00",69506,303529,32069,,,,,,,
"2013-05-24 00:00:00",75725,311696,31723,,,,,,,
"2013-05-25 00:00:00",73381,318606,34871,,,,,,,
"2013-05-26 00:00:00",69102,303848,35724,,,,,,,
"2013-05-27 00:00:00",58374,317067,33689,,,,,,,
"2013-05-28 00:00:00",57722,311520,31426,,,,,,,
"2013-05-29 00:00:00",65033,308015,33106,,,,,,,
"2013-05-30 00:00:00",68958,303763,31084,,,,,,,
"2013-05-31 00:00:00",75574,312245,29297,,,,,,,
"2013-06-01 00:00:00",77349,326160,33700,,,,,,,
"2013-06-02 00:00:00",61243,298910,33448,,,,,,,
"2013-06-03 00:00:00",57932,300585,31806,,,,,,,
"2013-06-04 00:00:00",57491,295791,30594,,,,,,,
"2013-06-05 00:00:00",63174,297766,30352,,,,,,,
"2013-06-06 00:00:00",68710,301152,29284,,,,,,,
"2013-06-07 00:00:00",71253,308039,27103,,,,,,,
"2013-06-08 00:00:00",70740,326835,31842,,,,,,,
"2013-06-09 00:00:00",62594,299360,32327,,,,,,,
"2013-06-10 00:00:00",61827,301738,31795,,,,,,,
"2013-06-11 00:00:00",60927,293300,30957,,,,,,,
"2013-06-12 00:00:00",67282,296693,32008,,,,,,,
"2013-06-13 00:00:00",70087,298580,31419,,,,,,,
"2013-06-14 00:00:00",70039,305281,28737,,,,,,,
"2013-06-15 00:00:00",69098,311932,33321,,,,,,,
"2013-06-16 00:00:00",65590,301662,33951,,,,,,,
"2013-06-17 00:00:00",64983,298103,32652,,,,,,,
"2013-06-18 00:00:00",65478,296900,32167,,,,,,,
"2013-06-19 00:00:00",70788,292222,31193,,,,,,,
"2013-06-20 00:00:00",70865,289563,30594,,,,,,,
"2013-06-21 00:00:00",70598,306830,27317,,,,,,,
"2013-06-22 00:00:00",71288,315297,32706,,,,,,,
"2013-06-23 00:00:00",70208,303377,33993,,,,,,,
"2013-06-24 00:00:00",68977,293750,33041,,,,,,,
"2013-06-25 00:00:00",66824,294830,31838,,,,,,,
"2013-06-26 00:00:00",78100,293282,30794,,,,,,,
"2013-06-27 00:00:00",77783,294990,29569,,,,,,,
"2013-06-28 00:00:00",72912,306089,28882,,,,,,,
"2013-06-29 00:00:00",72897,324739,32710,,,,,,,
"2013-06-30 00:00:00",71907,301960,34595,,,,,,,
"2013-07-01 00:00:00",72803,422617,42149,,,,,,,
"2013-07-02 00:00:00",69561,299678,32455,,,,,,,
"2013-07-03 00:00:00",73343,312026,31636,,,,,,,
"2013-07-04 00:00:00",70775,319772,30239,,,,,,,
"2013-07-05 00:00:00",67568,335314,27674,,,,,,,
"2013-07-06 00:00:00",67951,328486,31678,,,,,,,
"2013-07-07 00:00:00",69143,322038,32206,,,,,,,
"2013-07-08 00:00:00",68000,314788,31697,,,,,,,
"2013-07-09 00:00:00",65796,335335,30258,,,,,,,
"2013-07-10 00:00:00",70783,333115,32813,,,,,,,
"2013-07-11 00:00:00",67104,327915,33125,,,,,,,
"2013-07-12 00:00:00",63172,334106,32587,,,,,,,
"2013-07-13 00:00:00",62847,347619,34917,,,,,,,
