"DateTime","Geneshift","Z1 Battle Royale","PUBG: BATTLEGROUNDS","Ring of Elysium","Realm Royale Reforged","Fall Guys","Apex Legends","NARAKA: BLADEPOINT","Battlefield™ V","Crab Game"
"2017-07-05 00:00:00",2,149184,284355,,,,,,,
"2017-07-06 00:00:00",2,148661,282554,,,,,,,
"2017-07-07 00:00:00",3,149209,301208,,,,,,,
"2017-07-08 00:00:00",4,148308,321026,,,,,,,
"2017-07-09 00:00:00",2,151180,340604,,,,,,,
"2017-07-10 00:00:00",5,150829,319705,,,,,,,
"2017-07-11 00:00:00",3,145584,321086,,,,,,,
"2017-07-12 00:00:00",3,143184,321392,,,,,,,
"2017-07-13 00:00:00",2,137737,313880,,,,,,,
"2017-07-14 00:00:00",3,138877,335374,,,,,,,
"2017-07-15 00:00:00",2,138253,355330,,,,,,,
"2017-07-16 00:00:00",6,141081,382779,,,,,,,
"2017-07-17 00:00:00",5,140543,329145,,,,,,,
"2017-07-18 00:00:00",4,129451,356656,,,,,,,
"2017-07-19 00:00:00",4,125102,351955,,,,,,,
"2017-07-20 00:00:00",2,125311,357712,,,,,,,
"2017-07-21 00:00:00",5,126674,363785,,,,,,,
"2017-07-22 00:00:00",2,128740,386257,,,,,,,
"2017-07-23 00:00:00",3,133746,422618,,,,,,,
"2017-07-24 00:00:00",2,137036,364760,,,,,,,
"2017-07-25 00:00:00",3,135426,412085,,,,,,,
"2017-07-26 00:00:00",1,135029,415193,,,,,,,
"2017-07-27 00:00:00",3,136490,370084,,,,,,,
"2017-07-28 00:00:00",2,130968,430582,,,,,,,
"2017-07-29 00:00:00",2,132276,445820,,,,,,,
"2017-07-30 00:00:00",2,134429,481304,,,,,,,
"2017-07-31 00:00:00",3,135742,461344,,,,,,,
"2017-08-01 00:00:00",11,138458,479439,,,,,,,
"2017-08-02 00:00:00",7,141374,479612,,,,,,,
"2017-08-03 00:00:00",6,142119,423030,,,,,,,
"2017-08-04 00:00:00",6,141564,523078,,,,,,,
"2017-08-05 00:00:00",3,136049,546584,,,,,,,
"2017-08-06 00:00:00",3,136881,581224,,,,,,,
"2017-08-07 00:00:00",3,136485,555240,,,,,,,
"2017-08-08 00:00:00",4,135529,552038,,,,,,,
"2017-08-09 00:00:00",4,133420,552155,,,,,,,
"2017-08-10 00:00:00",5,131067,538332,,,,,,,
"2017-08-11 00:00:00",5,126643,559613,,,,,,,
"2017-08-12 00:00:00",3,126570,586190,,,,,,,
"2017-08-13 00:00:00",3,129430,614743,,,,,,,
"2017-08-14 00:00:00",3,124495,613642,,,,,,,
"2017-08-15 00:00:00",5,116027,617207,,,,,,,
"2017-08-16 00:00:00",2,112995,620133,,,,,,,
"2017-08-17 00:00:00",5,118863,628489,,,,,,,
"2017-08-18 00:00:00",3,122080,659152,,,,,,,
"2017-08-19 00:00:00",3,115020,699249,,,,,,,
"2017-08-20 00:00:00",4,118654,678113,,,,,,,
"2017-08-21 00:00:00",3,111112,687633,,,,,,,
"2017-08-22 00:00:00",2,107449,718030,,,,,,,
"2017-08-23 00:00:00",2,106496,710065,,,,,,,
"2017-08-24 00:00:00",1,95125,755998,,,,,,,
"2017-08-25 00:00:00",2,91350,774342,,,,,,,
"2017-08-26 00:00:00",3,86156,810668,,,,,,,
"2017-08-27 00:00:00",3,85584,877844,,,,,,,
"2017-08-28 00:00:00",2,75751,804696,,,,,,,
"2017-08-29 00:00:00",2,81201,874184,,,,,,,
"2017-08-30 00:00:00",2,111735,887388,,,,,,,
"2017-08-31 00:00:00",2,103141,857891,,,,,,,
"2017-09-01 00:00:00",2,103028,886154,,,,,,,
"2017-09-02 00:00:00",2,106641,936020,,,,,,,
"2017-09-03 00:00:00",2,94780,970240,,,,,,,
"2017-09-04 00:00:00",4,83484,954533,,,,,,,
"2017-09-05 00:00:00",3,73104,962950,,,,,,,
"2017-09-06 00:00:00",2,77812,968512,,,,,,,
"2017-09-07 00:00:00",2,79165,980039,,,,,,,
"2017-09-08 00:00:00",2,86797,1028275,,,,,,,
"2017-09-09 00:00:00",4,89994,1069054,,,,,,,
"2017-09-10 00:00:00",3,85371,1111155,,,,,,,
"2017-09-11 00:00:00",3,70261,1063156,,,,,,,
"2017-09-12 00:00:00",2,68193,1073334,,,,,,,
"2017-09-13 00:00:00",2,70653,1090862,,,,,,,
"2017-09-14 00:00:00",2,69197,1135586,,,,,,,
"2017-09-15 00:00:00",5,76670,1238017,,,,,,,
"2017-09-16 00:00:00",2,82845,1349413,,,,,,,
"2017-09-17 00:00:00",5,76035,1338091,,,,,,,
"2017-09-18 00:00:00",5,65686,1302950,,,,,,,
"2017-09-19 00:00:00",3,59024,1280976,,,,,,,
"2017-09-20 00:00:00",3,65850,1333200,,,,,,,
"2017-09-21 00:00:00",2,68336,1243166,,,,,,,
"2017-09-22 00:00:00",4,69797,1462708,,,,,,,
"2017-09-23 00:00:00",3,76817,1529218,,,,,,,
"2017-09-24 00:00:00",1,71734,1493939,,,,,,,
"2017-09-25 00:00:00",3,59044,1462955,,,,,,,
"2017-09-26 00:00:00",3,58023,1466143,,,,,,,
"2017-09-27 00:00:00",1,58310,1451925,,,,,,,
"2017-09-28 00:00:00",1,55807,1473144,,,,,,,
"2017-09-29 00:00:00",1,63513,1420977,,,,,,,
"2017-09-30 00:00:00",3,68634,1574445,,,,,,,
"2017-10-01 00:00:00",5,65926,1669015,,,,,,,
"2017-10-02 00:00:00",5,62566,1628409,,,,,,,
"2017-10-03 00:00:00",5,58014,1668715,,,,,,,
"2017-10-04 00:00:00",2,52624,1655027,,,,,,,
"2017-10-05 00:00:00",3,46970,1767288,,,,,,,
"2017-10-06 00:00:00",3,52890,1846134,,,,,,,
"2017-10-07 00:00:00",4,58778,1993691,,,,,,,
"2017-10-08 00:00:00",4,54788,1960892,,,,,,,
"2017-10-09 00:00:00",3,47884,1962803,,,,,,,
"2017-10-10 00:00:00",3,46904,1931930,,,,,,,
"2017-10-11 00:00:00",4,48384,2016498,,,,,,,
"2017-10-12 00:00:00",1,46073,2041534,,,,,,,
"2017-10-13 00:00:00",2,51883,2157343,,,,,,,
"2017-10-14 00:00:00",1,56530,2289971,,,,,,,
"2017-10-15 00:00:00",1,54376,2167546,,,,,,,
"2017-10-16 00:00:00",1,44621,2081099,,,,,,,
"2017-10-17 00:00:00",1,51341,1720392,,,,,,,
"2017-10-18 00:00:00",2,42954,2112689,,,,,,,
"2017-10-19 00:00:00",2,38477,2085661,,,,,,,
"2017-10-20 00:00:00",3,51714,2275603,,,,,,,
"2017-10-21 00:00:00",2,56433,2251203,,,,,,,
"2017-10-22 00:00:00",1,55354,2128994,,,,,,,
"2017-10-23 00:00:00",2,45979,2160577,,,,,,,
"2017-10-24 00:00:00",2,42824,2178295,,,,,,,
"2017-10-25 00:00:00",2,41899,2185097,,,,,,,
"2017-10-26 00:00:00",2,37496,2158697,,,,,,,
"2017-10-27 00:00:00",1,49607,2387794,,,,,,,
"2017-10-28 00:00:00",2,50935,2390946,,,,,,,
"2017-10-29 00:00:00",1,45585,2276682,,,,,,,
"2017-10-30 00:00:00",1,37389,2247503,,,,,,,
"2017-10-31 00:00:00",1,35256,2237373,,,,,,,
"2017-11-01 00:00:00",1,38816,2303015,,,,,,,
"2017-11-02 00:00:00",1,37040,2328745,,,,,,,
"2017-11-03 00:00:00",2,41310,2524595,,,,,,,
"2017-11-04 00:00:00",1,42537,2557336,,,,,,,
"2017-11-05 00:00:00",1,40104,2451505,,,,,,,
"2017-11-06 00:00:00",1,31707,2399159,,,,,,,
"2017-11-07 00:00:00",2,30559,2377139,,,,,,,
"2017-11-08 00:00:00",3,28110,2406967,,,,,,,
"2017-11-09 00:00:00",2,28963,2435545,,,,,,,
"2017-11-10 00:00:00",2,37748,2552565,,,,,,,
"2017-11-11 00:00:00",5,36174,2641811,,,,,,,
"2017-11-12 00:00:00",4,33223,2580337,,,,,,,
"2017-11-13 00:00:00",1,26260,2531936,,,,,,,
"2017-11-14 00:00:00",4,24853,2522283,,,,,,,
"2017-11-15 00:00:00",1,25788,2545420,,,,,,,
"2017-11-16 00:00:00",1,24574,2567825,,,,,,,
"2017-11-17 00:00:00",2,27959,2793176,,,,,,,
"2017-11-18 00:00:00",2,41297,2904846,,,,,,,
"2017-11-19 00:00:00",2,37988,2778309,,,,,,,
"2017-11-20 00:00:00",7,28334,2686146,,,,,,,
"2017-11-21 00:00:00",2,27431,2674342,,,,,,,
"2017-11-22 00:00:00",1,27704,2618738,,,,,,,
"2017-11-23 00:00:00",2,27513,2642524,,,,,,,
"2017-11-24 00:00:00",1,32784,2891657,,,,,,,
"2017-11-25 00:00:00",1,38403,2940359,,,,,,,
"2017-11-26 00:00:00",2,36797,2798630,,,,,,,
"2017-11-27 00:00:00",1,28023,2683770,,,,,,,
"2017-11-28 00:00:00",2,27363,2631504,,,,,,,
"2017-11-29 00:00:00",2,26829,2670554,,,,,,,
"2017-11-30 00:00:00",1,24501,2664769,,,,,,,
"2017-12-01 00:00:00",1,30718,2903859,,,,,,,
"2017-12-02 00:00:00",2,34492,2961112,,,,,,,
"2017-12-03 00:00:00",1,31628,2817793,,,,,,,
"2017-12-04 00:00:00",2,22404,2711041,,,,,,,
"2017-12-05 00:00:00",3,22157,2709615,,,,,,,
"2017-12-06 00:00:00",4,23828,2729519,,,,,,,
"2017-12-07 00:00:00",2,23494,2796272,,,,,,,
"2017-12-08 00:00:00",3,34735,2845552,,,,,,,
"2017-12-09 00:00:00",2,36445,2913526,,,,,,,
"2017-12-10 00:00:00",3,33370,2751550,,,,,,,
"2017-12-11 00:00:00",3,24258,2652413,,,,,,,
"2017-12-12 00:00:00",1,21473,2668501,,,,,,,
"2017-12-13 00:00:00",2,23037,2680201,,,,,,,
"2017-12-14 00:00:00",1,27404,2616642,,,,,,,
"2017-12-15 00:00:00",1,35537,2804838,,,,,,,
"2017-12-16 00:00:00",1,43679,2869156,,,,,,,
"2017-12-17 00:00:00",2,39382,2648933,,,,,,,
"2017-12-18 00:00:00",1,30311,2600604,,,,,,,
"2017-12-19 00:00:00",2,28840,2648596,,,,,,,
"2017-12-20 00:00:00",1,28516,2699268,,,,,,,
"2017-12-21 00:00:00",1,36670,1901658,,,,,,,
"2017-12-22 00:00:00",2,31714,2912831,,,,,,,
"2017-12-23 00:00:00",3,29467,2893414,,,,,,,
"2017-12-24 00:00:00",4,26646,2701140,,,,,,,
"2017-12-25 00:00:00",2,23557,2720182,,,,,,,
"2017-12-26 00:00:00",1,24608,2879002,,,,,,,
"2017-12-27 00:00:00",1,27258,2911567,,,,,,,
"2017-12-28 00:00:00",1,26582,2940119,,,,,,,
"2017-12-29 00:00:00",1,27033,3105063,,,,,,,
"2017-12-30 00:00:00",1,26523,3027050,,,,,,,
"2017-12-31 00:00:00",2,24275,2735776,,,,,,,
"2018-01-01 00:00:00",2,21788,2792515,,,,,,,
"2018-01-02 00:00:00",2,22320,2987585,,,,,,,
"2018-01-03 00:00:00",1,21095,2948824,,,,,,,
"2018-01-04 00:00:00",2,20714,2908153,,,,,,,
"2018-01-05 00:00:00",3,22315,3111095,,,,,,,
"2018-01-06 00:00:00",2,23197,3165053,,,,,,,
"2018-01-07 00:00:00",6,21594,3028424,,,,,,,
"2018-01-08 00:00:00",2,17137,2916008,,,,,,,
"2018-01-09 00:00:00",1,16340,2882162,,,,,,,
"2018-01-10 00:00:00",2,16501,2821337,,,,,,,
"2018-01-11 00:00:00",2,16278,2608675,,,,,,,
"2018-01-12 00:00:00",,17563,3119191,,,,,,,
"2018-01-13 00:00:00",1,20069,3257248,,,,,,,
"2018-01-14 00:00:00",1,19089,3149524,,,,,,,
"2018-01-15 00:00:00",2,14907,3035560,,,,,,,
"2018-01-16 00:00:00",3,14168,2984565,,,,,,,
"2018-01-17 00:00:00",3,16823,3021621,,,,,,,
"2018-01-18 00:00:00",3,18948,2995704,,,,,,,
"2018-01-19 00:00:00",2,18590,3082953,,,,,,,
"2018-01-20 00:00:00",1,20121,3156713,,,,,,,
"2018-01-21 00:00:00",1,19461,3088609,,,,,,,
"2018-01-22 00:00:00",1,15180,2975607,,,,,,,
"2018-01-23 00:00:00",1,14643,2972069,,,,,,,
"2018-01-24 00:00:00",1,14749,2935037,,,,,,,
"2018-01-25 00:00:00",1,18629,2655842,,,,,,,
"2018-01-26 00:00:00",3,16157,3034540,,,,,,,
"2018-01-27 00:00:00",2,16865,3092549,,,,,,,
"2018-01-28 00:00:00",1,16401,3071708,,,,,,,
"2018-01-29 00:00:00",1,12536,2915453,,,,,,,
"2018-01-30 00:00:00",2,13351,2940731,,,,,,,
"2018-01-31 00:00:00",2,12786,2894346,,,,,,,
"2018-02-01 00:00:00",2,12265,2734796,,,,,,,
"2018-02-02 00:00:00",1,12887,2811749,,,,,,,
"2018-02-03 00:00:00",2,14487,2957507,,,,,,,
"2018-02-04 00:00:00",2,14815,2933527,,,,,,,
"2018-02-05 00:00:00",1,11700,2820516,,,,,,,
"2018-02-06 00:00:00",1,11886,2803438,,,,,,,
"2018-02-07 00:00:00",3,12237,2543501,,,,,,,
"2018-02-08 00:00:00",2,11965,2750007,,,,,,,
"2018-02-09 00:00:00",1,11383,2679866,,,,,,,
"2018-02-10 00:00:00",1,12258,2690449,,,,,,,
"2018-02-11 00:00:00",2,12779,2700520,,,,,,,
"2018-02-12 00:00:00",1,9963,2540839,,,,,,,
"2018-02-13 00:00:00",2,9315,2434563,,,,,,,
"2018-02-14 00:00:00",2,8742,2177418,,,,,,,
"2018-02-15 00:00:00",2,7914,1684566,,,,,,,
"2018-02-16 00:00:00",1,9027,2041561,,,,,,,
"2018-02-17 00:00:00",2,10285,2165638,,,,,,,
"2018-02-18 00:00:00",1,10143,2258546,,,,,,,
"2018-02-19 00:00:00",1,8597,2233947,,,,,,,
"2018-02-20 00:00:00",1,8328,2316442,,,,,,,
"2018-02-21 00:00:00",1,8569,2437625,,,,,,,
"2018-02-22 00:00:00",,9809,2187318,,,,,,,
"2018-02-23 00:00:00",,9132,2597848,,,,,,,
"2018-02-24 00:00:00",1,9900,2713437,,,,,,,
"2018-02-25 00:00:00",2,10077,2750196,,,,,,,
"2018-02-26 00:00:00",1,8898,2498316,,,,,,,
"2018-02-27 00:00:00",,8059,2712416,,,,,,,
"2018-02-28 00:00:00",1,14466,2731402,,,,,,,
"2018-03-01 00:00:00",1,14987,2646691,,,,,,,
"2018-03-02 00:00:00",1,14045,2670202,,,,,,,
"2018-03-03 00:00:00",1,15072,2802807,,,,,,,
"2018-03-04 00:00:00",2,13720,2697444,,,,,,,
"2018-03-05 00:00:00",1,10404,2603557,,,,,,,
"2018-03-06 00:00:00",,9826,2597254,,,,,,,
"2018-03-07 00:00:00",1,9406,2611750,,,,,,,
"2018-03-08 00:00:00",1,21472,2546480,,,,,,,
"2018-03-09 00:00:00",1,33228,2652781,,,,,,,
"2018-03-10 00:00:00",1,42231,2736269,,,,,,,
"2018-03-11 00:00:00",2,37691,2608166,,,,,,,
"2018-03-12 00:00:00",1,29617,2464229,,,,,,,
"2018-03-13 00:00:00",1,28342,2100904,,,,,,,
"2018-03-14 00:00:00",2,26646,2519524,,,,,,,
"2018-03-15 00:00:00",1,24361,2508880,,,,,,,
"2018-03-16 00:00:00",1,27841,2724247,,,,,,,
"2018-03-17 00:00:00",1,29051,2807003,,,,,,,
"2018-03-18 00:00:00",4,27727,2613261,,,,,,,
"2018-03-19 00:00:00",1,20008,2466420,,,,,,,
"2018-03-20 00:00:00",6,17555,2435565,,,,,,,
"2018-03-21 00:00:00",2,17459,2402488,,,,,,,
"2018-03-22 00:00:00",3,16382,2327636,,,,,,,
"2018-03-23 00:00:00",3,17847,2551186,,,,,,,
"2018-03-24 00:00:00",2,20492,2747269,,,,,,,
"2018-03-25 00:00:00",1,23715,2522023,,,,,,,
"2018-03-26 00:00:00",3,15169,2331646,,,,,,,
"2018-03-27 00:00:00",1,14313,2392156,,,,,,,
"2018-03-28 00:00:00",1,13960,2350681,,,,,,,
"2018-03-29 00:00:00",1,14228,2404535,,,,,,,
"2018-03-30 00:00:00",1,17213,2634331,,,,,,,
"2018-03-31 00:00:00",2,16089,2486554,,,,,,,
"2018-04-01 00:00:00",3,14413,2347833,,,,,,,
"2018-04-02 00:00:00",1,13556,2222281,,,,,,,
"2018-04-03 00:00:00",4,11434,2226291,,,,,,,
"2018-04-04 00:00:00",1,12635,2461794,,,,,,,
"2018-04-05 00:00:00",,11182,2433921,,,,,,,
"2018-04-06 00:00:00",2,10986,2438825,,,,,,,
"2018-04-07 00:00:00",1,11961,2339259,,,,,,,
"2018-04-08 00:00:00",,12148,2260520,,,,,,,
"2018-04-09 00:00:00",1,9344,2150591,,,,,,,
"2018-04-10 00:00:00",2,8933,2144661,,,,,,,
"2018-04-11 00:00:00",3,8656,2124506,,,,,,,
"2018-04-12 00:00:00",2,10472,1877716,,,,,,,
"2018-04-13 00:00:00",3,10044,2428897,,,,,,,
"2018-04-14 00:00:00",4,11319,2408125,,,,,,,
"2018-04-15 00:00:00",1,10862,2222605,,,,,,,
"2018-04-16 00:00:00",4,8539,1989003,,,,,,,
"2018-04-17 00:00:00",2,7913,1945381,,,,,,,
"2018-04-18 00:00:00",2,7845,1954853,,,,,,,
"2018-04-19 00:00:00",3,7436,1992584,,,,,,,
"2018-04-20 00:00:00",3,8178,2298063,,,,,,,
"2018-04-21 00:00:00",2,10310,2306962,,,,,,,
"2018-04-22 00:00:00",2,9816,2167270,,,,,,,
"2018-04-23 00:00:00",1,8183,1976595,,,,,,,
"2018-04-24 00:00:00",1,7526,1911117,,,,,,,
"2018-04-25 00:00:00",1,8245,1940222,,,,,,,
"2018-04-26 00:00:00",2,7170,1857855,,,,,,,
"2018-04-27 00:00:00",1,10166,1861128,,,,,,,
"2018-04-28 00:00:00",1,9664,2028515,,,,,,,
"2018-04-29 00:00:00",1,10204,1978515,,,,,,,
"2018-04-30 00:00:00",1,8822,1990013,,,,,,,
"2018-05-01 00:00:00",3,7589,1920870,,,,,,,
"2018-05-02 00:00:00",1,6457,1854643,,,,,,,
"2018-05-03 00:00:00",1,6364,1599724,,,,,,,
"2018-05-04 00:00:00",3,10223,2179344,,,,,,,
"2018-05-05 00:00:00",,8219,2120708,,,,,,,
"2018-05-06 00:00:00",2,7839,1996661,,,,,,,
"2018-05-07 00:00:00",2,6480,1823331,,,,,,,
"2018-05-08 00:00:00",1,6186,1808215,,,,,,,
"2018-05-09 00:00:00",1,5836,1807300,,,,,,,
"2018-05-10 00:00:00",1,6375,1824830,,,,,,,
"2018-05-11 00:00:00",1,6892,1838953,,,,,,,
"2018-05-12 00:00:00",2,8290,1885965,,,,,,,
"2018-05-13 00:00:00",2,8022,1725044,,,,,,,
"2018-05-14 00:00:00",3,5992,1603647,,,,,,,
"2018-05-15 00:00:00",3,5603,1582474,,,,,,,
"2018-05-16 00:00:00",3,5695,1594080,,,,,,,
"2018-05-17 00:00:00",3,5994,1567378,,,,,,,
"2018-05-18 00:00:00",2,6289,1802768,,,,,,,
"2018-05-19 00:00:00",2,8128,1806076,,,,,,,
"2018-05-20 00:00:00",2,7563,1681088,,,,,,,
"2018-05-21 00:00:00",1,6944,1580484,,,,,,,
"2018-05-22 00:00:00",,6258,1575365,,,,,,,
"2018-05-23 00:00:00",1,6408,1540243,,,,,,,
"2018-05-24 00:00:00",1,6751,1558344,,,,,,,
"2018-05-25 00:00:00",,8065,1684366,,,,,,,
"2018-05-26 00:00:00",1,9643,1734247,,,,,,,
"2018-05-27 00:00:00",1,9250,1570216,,,,,,,
"2018-05-28 00:00:00",2,8384,1483945,,,,,,,
"2018-05-29 00:00:00",2,7627,1500954,,,,,,,
"2018-05-30 00:00:00",2,7818,1533069,,,,,,,
"2018-05-31 00:00:00",2,9372,1489915,,,,,,,
"2018-06-01 00:00:00",1,8642,1625791,,,,,,,
"2018-06-02 00:00:00",1,9670,1652570,,,,,,,
"2018-06-03 00:00:00",,11606,1586565,,,,,,,
"2018-06-04 00:00:00",,7244,1539619,,,,,,,
"2018-06-05 00:00:00",3,7477,1586049,,4662,,,,,
"2018-06-06 00:00:00",,7237,1533823,,11667,,,,,
"2018-06-07 00:00:00",,7506,1536429,,27866,,,,,
"2018-06-08 00:00:00",2,7675,1767366,,48190,,,,,
"2018-06-09 00:00:00",1,9419,1724861,,76180,,,,,
"2018-06-10 00:00:00",1,7831,1586492,,105440,,,,,
"2018-06-11 00:00:00",2,6739,1487069,,92496,,,,,
"2018-06-12 00:00:00",2,6689,1508372,,80198,,,,,
"2018-06-13 00:00:00",,8044,1506084,,76101,,,,,
"2018-06-14 00:00:00",1,6277,1477682,,68298,,,,,
"2018-06-15 00:00:00",1,6897,1471233,,60444,,,,,
"2018-06-16 00:00:00",2,10022,1408530,,60178,,,,,
"2018-06-17 00:00:00",1,10496,1495313,,64672,,,,,
"2018-06-18 00:00:00",3,10996,1432449,,56717,,,,,
"2018-06-19 00:00:00",2,8029,1290032,,51880,,,,,
"2018-06-20 00:00:00",1,5939,1285109,,48084,,,,,
"2018-06-21 00:00:00",2,6216,1359864,,41539,,,,,
"2018-06-22 00:00:00",2,5943,1524462,,39165,,,,,
"2018-06-23 00:00:00",2,9274,1688343,,42300,,,,,
"2018-06-24 00:00:00",2,6308,1637530,,43793,,,,,
"2018-06-25 00:00:00",1,5735,1578485,,38219,,,,,
"2018-06-26 00:00:00",2,5770,1520207,,33183,,,,,
"2018-06-27 00:00:00",1,10203,1440186,,27608,,,,,
"2018-06-28 00:00:00",2,10270,1289154,,27631,,,,,
"2018-06-29 00:00:00",2,10702,1356343,,24797,,,,,
"2018-06-30 00:00:00",3,9157,1336887,,23681,,,,,
"2018-07-01 00:00:00",2,9421,1353031,,23634,,,,,
"2018-07-02 00:00:00",2,9125,1295000,,20381,,,,,
"2018-07-03 00:00:00",1,7406,1297869,,15980,,,,,
"2018-07-04 00:00:00",2,8445,1306329,,17546,,,,,
"2018-07-05 00:00:00",4,10769,1244353,,15483,,,,,
"2018-07-06 00:00:00",1,10507,1309303,,13975,,,,,
"2018-07-07 00:00:00",2,9006,1335704,,13887,,,,,
"2018-07-08 00:00:00",2,7931,1324480,,16695,,,,,
"2018-07-09 00:00:00",2,7081,1285515,,15065,,,,,
"2018-07-10 00:00:00",,7391,1284166,,13796,,,,,
"2018-07-11 00:00:00",,6828,1277500,,13117,,,,,
"2018-07-12 00:00:00",1,6285,1202176,,13126,,,,,
"2018-07-13 00:00:00",1,5652,1272032,,14566,,,,,
"2018-07-14 00:00:00",2,6029,1241282,,14907,,,,,
"2018-07-15 00:00:00",2,6945,1250115,,15821,,,,,
"2018-07-16 00:00:00",,6334,1236782,,14758,,,,,
"2018-07-17 00:00:00",1,6084,1250318,,14294,,,,,
"2018-07-18 00:00:00",3,6316,1237700,,13783,,,,,
"2018-07-19 00:00:00",4,5598,1252752,,13840,,,,,
"2018-07-20 00:00:00",3,5428,1335064,,12621,,,,,
"2018-07-21 00:00:00",2,5641,1339071,,12501,,,,,
"2018-07-22 00:00:00",3,5780,1329078,,13496,,,,,
"2018-07-23 00:00:00",2,4925,1255994,,11991,,,,,
"2018-07-24 00:00:00",1,4789,1283262,,10889,,,,,
"2018-07-25 00:00:00",1,4765,1280741,,10626,,,,,
"2018-07-26 00:00:00",1,5398,1299484,,10369,,,,,
"2018-07-27 00:00:00",2,5509,1307656,,9264,,,,,
"2018-07-28 00:00:00",1,5888,1258122,,9673,,,,,
"2018-07-29 00:00:00",3,5718,1254035,,10605,,,,,
"2018-07-30 00:00:00",2,5315,1290744,,9739,,,,,
"2018-07-31 00:00:00",3,5175,1271022,,9842,,,,,
"2018-08-01 00:00:00",6,5316,1243027,,9092,,,,,
"2018-08-02 00:00:00",4,5282,1226603,,8863,,,,,
"2018-08-03 00:00:00",2,5305,1248850,,8425,,,,,
"2018-08-04 00:00:00",2,5729,1243783,,8590,,,,,
"2018-08-05 00:00:00",3,6038,1255623,,9392,,,,,
"2018-08-06 00:00:00",3,5589,1181571,,8442,,,,,
"2018-08-07 00:00:00",9,4904,1175902,,8065,,,,,
"2018-08-08 00:00:00",5,4412,1073724,,7750,,,,,
"2018-08-09 00:00:00",6,4320,1172262,,7504,,,,,
"2018-08-10 00:00:00",5,3769,1114489,,6509,,,,,
"2018-08-11 00:00:00",8,4611,1172157,,6459,,,,,
"2018-08-12 00:00:00",11,4544,1184981,,6957,,,,,
"2018-08-13 00:00:00",7,4368,1138388,,6385,,,,,
"2018-08-14 00:00:00",6,4324,1139534,,6324,,,,,
"2018-08-15 00:00:00",4,4111,1115512,,5661,,,,,
"2018-08-16 00:00:00",4,4142,1090274,,5263,,,,,
"2018-08-17 00:00:00",4,4093,1053776,,4711,,,,,
"2018-08-18 00:00:00",5,4466,1187422,,4959,,,,,
"2018-08-19 00:00:00",4,4617,1174141,,5405,,,,,
"2018-08-20 00:00:00",5,4368,1097494,,4630,,,,,
"2018-08-21 00:00:00",4,4112,1124698,,4392,,,,,
"2018-08-22 00:00:00",1,4047,1138021,,4247,,,,,
"2018-08-23 00:00:00",3,4155,1137029,,4075,,,,,
"2018-08-24 00:00:00",3,4079,1174910,,3837,,,,,
"2018-08-25 00:00:00",3,4385,1190514,,4008,,,,,
"2018-08-26 00:00:00",2,4691,1164104,,4632,,,,,
"2018-08-27 00:00:00",3,4300,1106200,,4073,,,,,
"2018-08-28 00:00:00",3,4343,1106043,,4061,,,,,
"2018-08-29 00:00:00",2,4146,1091043,,3812,,,,,
"2018-08-30 00:00:00",2,4138,1090349,,3612,,,,,
"2018-08-31 00:00:00",1,4226,1115111,,3535,,,,,
"2018-09-01 00:00:00",1,4626,1099621,,3734,,,,,
"2018-09-02 00:00:00",3,4728,1078927,,3848,,,,,
"2018-09-03 00:00:00",2,4022,1032185,,3716,,,,,
"2018-09-04 00:00:00",3,3765,1125932,,3056,,,,,
"2018-09-05 00:00:00",3,3531,1005484,,3003,,,,,
"2018-09-06 00:00:00",4,3308,1006844,,2556,,,,,
"2018-09-07 00:00:00",6,3661,1087473,,2493,,,,,
"2018-09-08 00:00:00",3,4281,1116354,,2802,,,,,
"2018-09-09 00:00:00",3,4381,1039062,,2900,,,,,
"2018-09-10 00:00:00",2,6297,960263,,2331,,,,,
"2018-09-11 00:00:00",2,4901,958714,,2099,,,,,
"2018-09-12 00:00:00",1,3508,976253,,1909,,,,,
"2018-09-13 00:00:00",4,3373,1110760,,1924,,,,,
"2018-09-14 00:00:00",2,3727,1115086,,1944,,,,,
"2018-09-15 00:00:00",3,4271,1128795,,2713,,,,,
"2018-09-16 00:00:00",3,4491,1092144,,2964,,,,,
"2018-09-17 00:00:00",2,3534,1021462,,2305,,,,,
"2018-09-18 00:00:00",3,3307,999769,,2244,,,,,
"2018-09-19 00:00:00",1,5352,994004,14227,2205,,,,,
"2018-09-20 00:00:00",1,5564,995711,45184,1991,,,,,
"2018-09-21 00:00:00",2,5518,1079364,47920,2133,,,,,
"2018-09-22 00:00:00",2,6543,1082120,49355,2559,,,,,
"2018-09-23 00:00:00",2,7043,1125462,52613,2676,,,,,
"2018-09-24 00:00:00",2,4958,998729,46458,2161,,,,,
"2018-09-25 00:00:00",2,4918,989933,45415,1955,,,,,
"2018-09-26 00:00:00",2,4821,983493,42259,1908,,,,,
"2018-09-27 00:00:00",2,4080,943584,39680,1933,,,,,
"2018-09-28 00:00:00",3,4883,964669,37045,1878,,,,,
"2018-09-29 00:00:00",13,5277,983446,36065,2251,,,,,
"2018-09-30 00:00:00",9,6148,1040164,36882,2316,,,,,
"2018-10-01 00:00:00",8,4448,950165,34495,1746,,,,,
"2018-10-02 00:00:00",7,4179,945733,32641,1664,,,,,
"2018-10-03 00:00:00",6,4006,960816,32200,2358,,,,,
"2018-10-04 00:00:00",4,3657,941269,31670,2204,,,,,
